Direction,District,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Type,Year
南北,四公里,32,中冶林荫大道,106105136486,3室2厅,128,南岸,其他,90.0,塔楼,2009
南,弹子石,43,国际社区观园二期,106105146443,3室1厅,200,南岸,其他,132.0,塔楼,2012
东,茶园新区,18,金科中央御院二期,106105163071,3室2厅,127,南岸,其他,86.0,板塔结合,2016
东南,南坪,29,昌龙城市花园,106105163188,4室2厅,138,南岸,其他,120.0,板塔结合,2003
东南,茶园新区,20,金科中央御院三期,106105176329,3室1厅,97,南岸,其他,63.0,塔楼,2016
东南,弹子石,31,国际社区海悦府,106105183890,2室2厅,128,南岸,精装,78.0,板塔结合,2013
东北,四公里,34,金阳罗马假日,106105186657,2室1厅,113,南岸,其他,90.0,塔楼,2007
东南,丹龙路,17,城市江山,106105207561,2室2厅,95,南岸,其他,89.0,塔楼,2005
西南,融侨半岛,33,融侨城花漫庭,106105214165,3室2厅,190,南岸,其他,116.0,板塔结合,2012
西南,茶园新区,26,时代都汇D组团,106105218893,3室2厅,120,南岸,其他,82.0,板塔结合,2018
东南,茶园新区,18,同景国际城W组团,106105219262,3室1厅,95,南岸,其他,50.0,塔楼,2014
南,弹子石,28,龙湖郦江,106105222351,3室1厅,190,南岸,其他,128.0,塔楼,2008
东南,茶园新区,19,光华安纳溪湖观澜,106105222775,3室2厅,150,南岸,其他,105.0,塔楼,2016
南,南坪,27,贝迪龙庭CD座,106105233801,3室2厅,145,南岸,其他,113.0,塔楼,2001
南,弹子石,7,龙湖郦江,106105243844,3室2厅,245,南岸,其他,129.0,板楼,2008
东,茶园新区,8,中铁北美时光,106105258381,4室2厅,216,南岸,其他,134.0,板塔结合,2015
南,茶园新区,29,同景国际城香溪美岸,106105259375,3室2厅,126,南岸,其他,95.0,塔楼,2014
东南,弹子石,18,东海星洲,106105263142,3室2厅,110,南岸,简装,45.0,塔楼,2008
南,南滨路,33,聚丰江山天下,106105265333,4室2厅,210,南岸,其他,120.0,板塔结合,2014
东南,南坪,34,阳光南滨,106105287142,2室2厅,120,南岸,精装,96.0,塔楼,2008
北东北,南坪,33,亚太商谷,106105246532,3室1厅,125,南岸,其他,83.0,塔楼,2010
南北,南滨路,15,和记黄埔珊瑚水岸二期,106105253931,3室2厅,274,南岸,其他,146.0,板塔结合,2013
南,六公里,33,融侨苹果城,106105255423,2室1厅,102,南岸,其他,81.0,塔楼,2008
南,茶园新区,33,融创剑桥郡一期,106105268149,2室2厅,92,南岸,其他,76.0,塔楼,2015
东南,南坪,33,亚太商谷,106105365458,3室2厅,138,南岸,精装,83.0,塔楼,2010
东南,弹子石,18,东海星洲,106105367218,3室2厅,105,南岸,精装,74.0,塔楼,2008
西南,四公里,5,溯源居,106105373678,2室2厅,133,南岸,精装,90.0,板楼,2004
南,南坪,25,贝迪新城二期,106105373790,3室2厅,195,南岸,简装,136.0,塔楼,2005
东南,八公里,19,保利林语溪,106105381714,4室2厅,150,南岸,毛坯,105.0,塔楼,2015
南,弹子石,27,紫光学苑,106105386324,3室2厅,138,南岸,其他,117.0,塔楼,2005
东南,弹子石,33,国际社区海悦府,106105406988,3室1厅,276,南岸,精装,158.0,板塔结合,2014
西北,融侨半岛,30,龙湖观山水,106101356346,4室2厅,210,南岸,简装,168.0,塔楼,2008
南,南滨路,18,长嘉汇一期,106101382692,4室2厅,730,南岸,毛坯,247.0,板塔结合,2013
南,六公里,33,融侨苹果城,106101527020,2室2厅,108,南岸,精装,76.0,塔楼,2008
东南,南坪,38,东原锦悦,106102680566,2室1厅,105,南岸,简装,64.0,塔楼,2011
南,南滨路,29,皇冠国际,106102791340,2室2厅,122,南岸,简装,85.0,塔楼,2016
南,南坪,32,亚太商谷,106102818018,1室1厅,69,南岸,精装,47.0,塔楼,2011
南,南坪,30,翡翠明珠,106105295462,1室1厅,63,南岸,精装,45.0,塔楼,2016
东南,茶园新区,18,同景国际城W组团,106105345265,3室2厅,87,南岸,简装,53.0,塔楼,2014
东,弹子石,33,阅江阁,106101257638,2室2厅,185,南岸,毛坯,98.0,板塔结合,2016
西北,弹子石,32,蓝光帕提欧,106101553048,3室2厅,158,南岸,毛坯,108.0,塔楼,2017
东,融侨半岛,39,金辉城春上南滨,106101632642,3室1厅,158,南岸,毛坯,96.0,塔楼,2015
西南,茶园新区,18,奥园越时代B区,106101691616,2室1厅,91,南岸,毛坯,81.0,板楼,2017
东南南,弹子石,33,阅江阁,106101761820,2室2厅,135,南岸,毛坯,87.0,板塔结合,2016
南,南坪,11,南滨印象,106101778558,2室2厅,92,南岸,简装,79.0,板楼,2003
东南,南坪,12,都市风采,106101988814,2室1厅,69,南岸,简装,58.0,塔楼,2001
东西,八公里,32,蔚蓝时光,106104937299,3室2厅,119,南岸,精装,107.0,塔楼,2008
东,融侨半岛,30,龙湖观山水,106104940581,3室2厅,175,南岸,精装,119.0,塔楼,2008
南,南坪,10,万寿花园,106104952236,3室1厅,79,南岸,简装,93.0,板楼,1998
东南,七公里,12,学府大道69号阳光雅筑,106104981199,3室2厅,130,南岸,精装,100.0,塔楼,2005
东南,南滨路,31,阳光华庭,106104987596,2室2厅,124,南岸,精装,97.0,塔楼,2006
东南,四公里,19,绿洲龙城,106104992604,3室2厅,120,南岸,精装,92.0,塔楼,2004
东南,丹龙路,6,南滨上院,106105020851,3室2厅,230,南岸,毛坯,130.0,板楼,2014
东,弹子石,20,东海长洲,106105025028,4室1厅,92,南岸,简装,44.0,塔楼,2008
南,茶园新区,26,时代都汇C组团,106105061183,4室2厅,165,南岸,简装,127.0,塔楼,2014
东南,融侨半岛,41,双子星座,106105079342,2室1厅,102,南岸,精装,73.0,塔楼,2008
东北,六公里,28,万友七季城A区,106105098405,3室1厅,115,南岸,精装,84.0,塔楼,2009
北,南坪,29,云天锦绣前程,106105098667,3室2厅,153,南岸,毛坯,122.0,塔楼,2010
南,南坪,30,康德国会山,106105137145,3室1厅,135,南岸,其他,92.0,塔楼,2010
西南,融侨半岛,33,金辉御江府,106102669245,3室2厅,220,南岸,毛坯,133.0,塔楼,2018
西北北,丹龙路,15,江山多娇,106100685439,4室2厅,228,南岸,精装,222.0,塔楼,2000
西北,南滨路,33,皇冠国际,106101934691,5室2厅,360,南岸,毛坯,179.0,板楼,2016
南,融侨半岛,30,龙湖观山水,106102124650,4室2厅,205,南岸,精装,151.0,板塔结合,2005
东,四公里,32,中冶林荫大道,106105146137,1室1厅,65,南岸,简装,45.0,塔楼,2009
东,南坪,30,阳光时代,106105165813,2室2厅,79.5,南岸,简装,69.0,板楼,2003
东南,南坪,32,康德国会山,106105175313,2室1厅,83,南岸,其他,50.0,塔楼,2008
东,弹子石,25,锦江华府,106105182492,1室0厅,49,南岸,其他,34.0,塔楼,2015
东南,南坪,9,大石桥,106105214070,2室1厅,43,南岸,其他,57.0,板楼,1995
南,南坪,31,云满庭B区,106105217201,2室1厅,81,南岸,精装,56.0,塔楼,2006
东南南,南坪,29,明发尚都国际,106105230121,1室1厅,74,南岸,精装,45.0,塔楼,2009
东,四公里,21,芭厘芭厘,106105230632,2室1厅,60,南岸,其他,43.0,塔楼,2011
东南,南坪,33,亚美沙发里,106105238836,1室1厅,73,南岸,精装,51.0,塔楼,2014
东,南坪,32,康德国会山,106104381258,3室1厅,140,南岸,简装,98.0,塔楼,2010
东南,茶园新区,27,金科中央御院三期,106104387036,3室2厅,120,南岸,其他,83.0,塔楼,2016
南,六公里,19,雅居乐国际花园,106104388593,3室2厅,235,南岸,精装,143.0,板楼,2011
北,弹子石,33,蓝光COCO时代一期,106104390972,2室1厅,128,南岸,精装,81.0,塔楼,2013
南,南坪,28,种业小区,106104431789,3室2厅,130,南岸,其他,141.0,塔楼,2008
东北,南滨路,42,和记黄埔珊瑚水岸一期,106104438926,4室2厅,299,南岸,精装,205.0,板塔结合,2010
西北,南坪,30,上海城（南岸）,106104470661,3室1厅,187.8,南岸,精装,97.0,塔楼,2009
北,南滨路,32,阳光100国际新城,106104471390,4室2厅,265,南岸,精装,98.0,塔楼,2007
东北,融侨半岛,33,融侨城花漫庭,106104489082,3室2厅,185,南岸,精装,127.0,塔楼,2013
西南,六公里,35,渝能国际,106104498050,3室2厅,145,南岸,精装,128.0,塔楼,2007
东,茶园新区,33,融创依云郡,106104527608,4室2厅,128,南岸,精装,111.0,塔楼,2015
西南,南坪,32,协信城,106104530196,3室1厅,112,南岸,简装,68.0,塔楼,2012
西南,融侨半岛,33,融侨半岛云满庭D区,106104592587,3室2厅,138,南岸,精装,117.0,塔楼,2006
南北,丹龙路,33,恒基翔龙江畔,106104613398,2室1厅,130,南岸,精装,85.0,板塔结合,2015
南,南滨路,29,南滨特区,106104640816,3室2厅,280,南岸,其他,131.0,塔楼,2017
东,融侨半岛,39,金辉城春上南滨,106104642595,4室1厅,230,南岸,精装,139.0,塔楼,2015
南,丹龙路,29,新起点,106104649158,2室2厅,115,南岸,精装,71.0,板塔结合,2015
东北,南滨路,44,和记黄埔珊瑚水岸一期,106104688360,5室2厅,300,南岸,简装,205.0,板塔结合,2010
东北,融侨半岛,29,龙湖观山水,106104712512,2室2厅,145,南岸,精装,98.0,塔楼,2007
南,南坪,7,聚丰花园,106104763546,3室2厅,116,南岸,简装,137.0,板楼,2002
东北,南坪,33,亚太商谷,106104776309,3室1厅,123,南岸,精装,83.0,塔楼,2010
南,茶园新区,13,同景国际P组团,106104809257,3室2厅,100,南岸,精装,71.0,板塔结合,2014
南,弹子石,33,国际社区官邸三组团,106104829859,3室1厅,185,南岸,精装,119.0,塔楼,2012
东南,南坪,29,万达广场锋邸,106104841337,3室1厅,127,南岸,简装,84.0,塔楼,2009
东南,南坪,32,亚太商谷,106104882111,3室1厅,85,南岸,简装,58.0,塔楼,2011
南北,弹子石,18,东海星洲,106104931422,4室2厅,112,南岸,简装,82.0,塔楼,2008
东南,融侨半岛,33,融侨城花漫庭,106104934739,3室2厅,195,南岸,精装,113.0,板塔结合,2013
南,八公里,33,蓝光林肯公园,106103552444,3室2厅,153,南岸,毛坯,128.0,塔楼,2018
东南,茶园新区,6,浅山云景,106103563222,2室2厅,150,南岸,精装,75.0,板楼,2010
南,南坪,30,浪高会展国际广场,106103605634,3室1厅,89,南岸,简装,57.0,塔楼,2011
东,七公里,9,交通大学5号,106103609237,3室2厅,75,南岸,精装,101.0,板楼,1996
南,茶园新区,8,金科世界城洋房区（南岸）,106103620724,3室2厅,193.8,南岸,精装,129.0,板楼,2013
东北,弹子石,32,莫比时代,106103651169,3室2厅,125,南岸,精装,78.0,塔楼,2009
东西,四公里,28,学府怡景,106103656688,3室2厅,130,南岸,精装,102.0,板塔结合,2015
北,南滨路,28,聚丰江山里,106103668697,3室2厅,150,南岸,毛坯,139.0,塔楼,2008
西北,丹龙路,34,芸峰天梭派,106103710964,3室2厅,140,南岸,精装,98.0,塔楼,2011
西,融侨半岛,31,金辉城江城上,106103719038,3室2厅,213,南岸,毛坯,145.0,塔楼,2017
东南,南滨路,42,和记黄埔珊瑚水岸一期,106103755789,4室2厅,280,南岸,毛坯,206.0,板塔结合,2010
东南,六公里,29,雅居乐国际花园,106103769785,3室2厅,240,南岸,精装,145.0,板楼,2011
东南,茶园新区,21,鲁能领秀城骏峰,106103790281,3室2厅,118,南岸,精装,81.0,板塔结合,2016
东,六公里,33,融侨苹果城,106103880507,3室2厅,136,南岸,简装,103.0,塔楼,2008
西南,弹子石,18,阅江阁,106103907967,3室2厅,185,南岸,毛坯,103.0,板塔结合,2017
西南,南坪,8,花园二村,106103934012,3室2厅,68,南岸,简装,78.0,塔楼,1999
东,南滨路,29,阳光100国际新城,106103935588,3室1厅,176,南岸,精装,145.0,塔楼,2007
西北,六公里,35,渝能国际,106104002473,3室2厅,133,南岸,毛坯,127.0,塔楼,2007
南,四公里,34,巨成龙湾,106104013111,3室2厅,145,南岸,毛坯,112.0,塔楼,2009
东南,七公里,13,学府大道69号山宅七栋,106104034426,3室2厅,165,南岸,简装,130.0,板楼,2010
东南,融侨半岛,33,金辉城春上南滨,106104047167,3室1厅,180,南岸,毛坯,118.0,板塔结合,2015
西北,南坪,6,骑龙山庄(南岸),106104124775,3室0厅,108.5,南岸,简装,103.0,板楼,2003
东北,弹子石,33,龙湖郦江,106104195246,3室2厅,132,南岸,精装,89.0,塔楼,2008
西北,融侨半岛,35,融侨城花湖汀2A,106104199975,4室2厅,288,南岸,毛坯,151.0,板塔结合,2013
南,南山,1,高山流水,106104200096,4室2厅,205,南岸,毛坯,160.0,暂无数据,2005
南,四公里,6,中天阳光美地,106104332871,3室2厅,162,南岸,精装,124.0,板楼,2005
东南,弹子石,28,龙湖郦江,106104379337,3室2厅,160,南岸,精装,112.0,塔楼,2008
东,弹子石,31,蓝光COCO时代一期,106105328304,3室2厅,130,南岸,毛坯,79.0,塔楼,2013
北,南坪,33,云满庭C区,106105352979,3室2厅,190,南岸,精装,149.0,塔楼,2008
东,四公里,32,溯源阁,106105361554,2室1厅,112,南岸,简装,88.0,塔楼,2006
东南,茶园新区,22,鲁能领秀城骏峰,106105370424,3室2厅,122,南岸,毛坯,94.0,板塔结合,2016
南,南坪,34,和记黄埔御峰,106105373919,3室2厅,143,南岸,毛坯,107.0,塔楼,2016
西,南坪,40,融创玖玺国际,106101354023,1室0厅,78,南岸,毛坯,65.0,板塔结合,2013
南,茶园新区,18,同景国际城W组团,106101696007,2室1厅,83,南岸,精装,46.0,塔楼,2014
南,茶园新区,6,同景国际城馥山,106101793466,3室2厅,149,南岸,毛坯,121.0,板楼,2013
东南,茶园新区,9,恒大同景国际O组团,106102395911,2室2厅,71,南岸,精装,41.0,塔楼,2012
西,融侨半岛,15,融侨半岛香弥山1号,106102435115,3室2厅,145,南岸,精装,119.0,板楼,2008
东南,六公里,18,融侨苹果城,106102596509,3室2厅,140,南岸,简装,121.0,塔楼,2008
西南,南滨路,29,阳光100国际新城,106102819477,3室1厅,165,南岸,毛坯,150.0,塔楼,2007
东南,弹子石,26,香雨蓝苑,106102873161,3室2厅,170,南岸,毛坯,113.0,板塔结合,2015
东南,八公里,33,蓝光林肯公园,106102942243,3室2厅,111,南岸,毛坯,100.0,塔楼,2018
东南南,茶园新区,22,金科中央御院三期,106103207032,3室2厅,122.8,南岸,精装,76.0,塔楼,2016
南,南滨路,28,和泓南山道二期,106103324178,3室2厅,149,南岸,精装,103.0,塔楼,2011
西南,丹龙路,33,骏逸第一江岸,106103335768,3室2厅,175,南岸,毛坯,141.0,板塔结合,2009
南,南滨路,27,阳光100国际新城,106103352156,3室2厅,300,南岸,精装,142.0,塔楼,2007
南,南滨路,27,阳光100国际新城,106103352159,3室2厅,300,南岸,精装,142.0,塔楼,2007
北,南滨路,28,阳光100国际新城,106103352171,2室2厅,130,南岸,精装,88.0,塔楼,2007
东南,南坪,30,星宇花园,106103367992,3室2厅,140,南岸,精装,130.0,塔楼,2002
南,六公里,32,南滨六号,106103378877,3室1厅,133,南岸,毛坯,94.0,塔楼,2012
东南,南坪,34,和记黄埔御峰,106103433276,3室2厅,142,南岸,毛坯,107.0,板楼,2017
东南,南坪,33,亚太商谷,106103450207,3室1厅,127.2,南岸,精装,83.0,塔楼,2010
东,七公里,34,万科金域学府,106103504772,3室2厅,146,南岸,精装,93.0,塔楼,2018
南,茶园新区,28,银翔翡翠谷B区,106103551196,3室2厅,130,南岸,毛坯,108.0,板塔结合,2014
西北,弹子石,20,东海长洲,106105281277,3室2厅,90,南岸,简装,44.0,塔楼,2008
东南,南坪,7,绿岸今朝,106105290869,1室1厅,46,南岸,精装,47.0,板塔结合,2004
东北,弹子石,28,东海长洲,106105314430,2室2厅,100,南岸,精装,81.0,塔楼,2007
东,四公里,30,鑫茂源e时代,106105318519,2室2厅,98,南岸,精装,76.0,塔楼,2009
南北,南滨路,33,爱尚南山,106105321741,2室2厅,85,南岸,其他,72.0,塔楼,2010
东南,七公里,33,保利观塘,106105322587,2室2厅,116,南岸,精装,71.0,塔楼,2016
南,融侨半岛,6,融侨半岛风临洲B区,106105323119,3室2厅,160,南岸,精装,118.0,板楼,2004
南,南坪,33,天龙城市花园三期,106105338210,1室1厅,70,南岸,精装,50.0,塔楼,2006
南,七公里,34,学府大道69号美梦城真,106101541277,3室1厅,145,南岸,精装,104.0,板塔结合,2010
东南,丹龙路,31,骏逸天下,106101620799,4室2厅,190,南岸,简装,178.0,板塔结合,2005
东东南,茶园新区,18,同景国际城W组团,106102542562,3室2厅,85,南岸,精装,52.0,塔楼,2014
东北,融侨半岛,31,金辉城江城上,106105208714,5室2厅,330,南岸,毛坯,183.0,塔楼,2017
东南,南滨路,33,聚丰江山天下,106105370517,4室2厅,180,南岸,其他,120.0,塔楼,2012
东南,南坪,28,昌龙城市花园,106105380986,3室2厅,122,南岸,其他,114.0,板塔结合,2003
东,融侨半岛,32,金辉城花样派,106105288299,3室2厅,153,南岸,精装,101.0,塔楼,2014
东南,弹子石,13,美心江与江南,106105290139,3室1厅,118,南岸,精装,76.0,板塔结合,2015
东东北,南坪,32,泰正花园,106105290607,3室2厅,155,南岸,精装,132.0,塔楼,2004
西北,弹子石,20,东海长洲,106105291367,3室2厅,125,南岸,精装,44.0,塔楼,2008
南,南坪,19,渝南佳苑,106105294656,4室2厅,130,南岸,精装,72.0,板楼,2002
南,南滨路,32,聚丰江山天下,106105295960,4室1厅,140,南岸,精装,140.0,塔楼,2012
南,南滨路,32,聚丰江山天下,106105296095,4室1厅,140,南岸,毛坯,140.0,塔楼,2012
南,南坪,34,融侨半岛彩虹道,106105302690,3室2厅,138,南岸,精装,92.0,塔楼,2010
东南,八公里,33,蓝光林肯公园,106105304533,3室2厅,122,南岸,毛坯,109.0,塔楼,2018
东南,弹子石,33,蓝光COCO时代一期,106105310205,3室1厅,96,南岸,精装,52.0,塔楼,2013
东,七公里,8,万科金域学府,106105313860,3室2厅,210,南岸,毛坯,126.0,塔楼,2017
东南,弹子石,32,蓝光帕提欧,106105313900,4室2厅,185,南岸,其他,126.0,塔楼,2018
西北,南坪,32,帝豪峰,106105314021,3室2厅,125,南岸,简装,115.0,塔楼,2004
东南,七公里,20,学府大道69号美梦城真,106105321694,3室1厅,115,南岸,精装,83.0,板塔结合,2010
西北东北,南滨路,17,和记黄埔珊瑚水岸二期,106105326489,3室2厅,270,南岸,精装,136.0,板塔结合,2013
东南西北,南坪,18,南坪西路29号,106102481111,3室2厅,115,南岸,简装,115.0,塔楼,1997
东南,融侨半岛,31,锦丰汇,106104086586,4室2厅,153,南岸,精装,148.0,塔楼,2007
东,茶园新区,11,中铁北美时光,106104838545,5室2厅,320,南岸,其他,138.0,塔楼,2015
南,丹龙路,33,骏逸第一江岸,106104871341,5室2厅,300,南岸,精装,184.0,板塔结合,2009
东南,南坪,19,世纪阳光小区（南岸）,106101302550,3室2厅,140,南岸,毛坯,139.0,塔楼,2008
南,南坪,32,和记黄埔御峰,106101362303,2室2厅,128,南岸,毛坯,90.0,板楼,2015
南,南滨路,19,浦辉海棠晓月A区,106101389356,3室2厅,165,南岸,简装,168.0,塔楼,2005
东南,南滨路,33,浦辉海棠晓月C区,106101553527,3室2厅,168,南岸,精装,124.0,塔楼,2008
东南,茶园新区,7,江南小区,106101631009,3室2厅,138,南岸,毛坯,156.0,板楼,2009
南,南坪,18,景苑,106102014508,3室2厅,160,南岸,毛坯,135.0,塔楼,2006
南,八公里,33,蓝光林肯公园,106102164027,3室2厅,150,南岸,毛坯,128.0,塔楼,2018
南,六公里,34,山千院东苑,106102205088,2室2厅,98,南岸,毛坯,82.0,塔楼,2012
南,丹龙路,18,恒基翔龙江畔,106102348059,3室2厅,200,南岸,毛坯,135.0,板塔结合,2016
东南西北,丹龙路,34,东原亲亲里,106102359391,3室2厅,123,南岸,毛坯,90.0,塔楼,2012
南,南坪,8,花园路8号,106102605109,3室1厅,67,南岸,简装,82.0,板楼,1998
西,南滨路,37,阳光100国际新城,106102747796,3室2厅,368,南岸,简装,153.0,塔楼,2007
西南,南滨路,29,阳光100国际新城,106102819540,3室2厅,260,南岸,毛坯,146.0,塔楼,2007
南,南滨路,33,和泓南山道三期,106103268077,3室2厅,143,南岸,毛坯,99.0,塔楼,2011
东南,茶园新区,24,时代都汇D组团,106102529014,3室2厅,128,南岸,毛坯,94.0,塔楼,2018
东南,南坪,34,阳光南滨,106102706429,2室1厅,80,南岸,简装,67.0,板塔结合,2008
西北,七公里,8,万科金域学府翰江一期,106105346958,4室2厅,230,南岸,其他,127.0,塔楼,2016
南,四公里,34,金阳罗马假日,106105359481,2室1厅,108,南岸,其他,83.0,塔楼,2007
东南,茶园新区,12,中铁北美时光,106105370220,3室2厅,170,南岸,毛坯,119.0,塔楼,2015
东南,茶园新区,33,融创剑桥郡一期,106105375472,3室1厅,97,南岸,精装,75.0,塔楼,2015
东南,弹子石,30,蓝光COCO时代三期,106105375979,3室2厅,125,南岸,其他,80.0,塔楼,2015
东南,茶园新区,33,长生雅苑,106105376332,3室1厅,76,南岸,其他,76.0,塔楼,2008
东南,茶园新区,32,融创剑桥郡二期,106105378651,3室1厅,100,南岸,其他,72.0,塔楼,2015
南,弹子石,32,中国核建紫金一品,106102954154,3室2厅,190,南岸,毛坯,117.0,塔楼,2018
南,七公里,33,保利观塘,106105147011,3室2厅,150,南岸,其他,91.0,塔楼,2016
西南,丹龙路,33,骏逸第一江岸,106105164324,3室1厅,185,南岸,精装,134.0,板塔结合,2009
南北,茶园新区,9,同景国际城馥山,106105169806,3室1厅,175,南岸,精装,120.0,板楼,2013
南,融侨半岛,15,融侨半岛香弥山1号,106105177558,3室1厅,150,南岸,简装,132.0,板楼,2008
北东北,丹龙路,33,南湾江上,106105177826,3室2厅,100,南岸,精装,67.0,塔楼,2011
南北,弹子石,18,阅江阁,106105194011,3室2厅,190,南岸,毛坯,103.0,板塔结合,2017
东,六公里,18,融侨苹果城,106105199759,3室2厅,150,南岸,其他,115.0,塔楼,2008
南,弹子石,30,蓝光COCO时代二期,106105222565,3室2厅,132,南岸,精装,82.0,塔楼,2014
西北,弹子石,14,美心江与江南,106105230717,2室2厅,137,南岸,精装,89.0,板塔结合,2016
东南,融侨半岛,39,金辉城春上南滨,106105243698,3室2厅,163,南岸,精装,95.0,板塔结合,2015
东南,南滨路,33,聚丰江山天下,106105249444,4室2厅,280,南岸,精装,106.0,塔楼,2012
西南,丹龙路,15,江山多娇,106105252008,3室2厅,149,南岸,精装,142.0,塔楼,2000
东南,六公里,34,渝能国际,106105272934,3室2厅,205,南岸,精装,125.0,塔楼,2007
东南,融侨半岛,6,融侨城花湖汀2B,106101571031,4室2厅,430,南岸,毛坯,210.0,板楼,2012
东,茶园新区,15,鲁能领秀城1街区,106105278566,3室2厅,135,南岸,其他,84.0,塔楼,2017
西南,八公里,32,蔚蓝时光,106105286494,2室1厅,90,南岸,其他,81.0,塔楼,2012
南,丹龙路,29,和泓阳光,106105308059,2室1厅,95,南岸,精装,64.0,板塔结合,2015
西,丹龙路,34,东原亲亲里,106105312735,2室1厅,103,南岸,其他,69.0,塔楼,2012
南,南坪,33,翡翠明珠,106105340827,3室1厅,142,南岸,其他,86.0,板塔结合,2013
南东南,茶园新区,32,融创剑桥郡一期,106105342970,2室1厅,95,南岸,其他,75.0,塔楼,2015
东,茶园新区,18,金科中央御院二期,106105344648,3室1厅,110,南岸,精装,86.0,板塔结合,2016
东南,南坪,32,宏声新座,106105355111,2室1厅,103,南岸,其他,86.0,塔楼,2005
东南,南坪,33,亚太商谷,106105355992,2室1厅,120,南岸,其他,83.0,塔楼,2010
南北,茶园新区,28,银翔翡翠谷B区,106105364346,3室2厅,130,南岸,其他,110.0,板塔结合,2014
东,丹龙路,33,恒基翔龙江畔,106105383106,4室2厅,245,南岸,其他,157.0,板塔结合,2013
西南,融侨半岛,6,融侨半岛风临洲B区,106100945344,3室2厅,142,南岸,简装,113.0,板楼,2004
东南,南滨路,32,阳光华庭,106101534165,2室2厅,120,南岸,精装,94.0,板楼,2004
南,南坪,32,雅典汇,106102121449,3室2厅,139,南岸,简装,119.0,塔楼,2007
东南,融侨半岛,32,龙湖观山水,106102258560,3室2厅,158,南岸,精装,115.0,板塔结合,2005
东南,茶园新区,18,中交漫山,106101412653,3室2厅,130,南岸,毛坯,97.0,塔楼,2017
东南,弹子石,28,蓝光COCO时代三期,106101867912,3室2厅,120,南岸,毛坯,82.0,塔楼,2015
东,融侨半岛,32,金辉城花样派,106102576614,3室2厅,200,南岸,毛坯,118.0,塔楼,2015
东南,南坪,32,金色家园(南岸),106102696143,3室1厅,158,南岸,毛坯,191.0,板塔结合,2003
东南,弹子石,33,国际社区官邸二组团,106103028240,3室2厅,163,南岸,毛坯,116.0,塔楼,2009
北,南滨路,22,和记黄埔珊瑚水岸一期,106103029922,4室2厅,400,南岸,毛坯,185.0,板塔结合,2010
东南,丹龙路,19,江南世家（丹龙路）,106103807480,3室2厅,169,南岸,精装,130.0,板塔结合,2008
南,六公里,7,山千院东苑,106104764493,4室2厅,211,南岸,其他,144.0,板楼,2013
东南,四公里,33,东原檀香山,106105135702,1室1厅,80,南岸,精装,58.0,塔楼,2005
南,南坪,34,一米阳光,106105158852,1室1厅,60,南岸,简装,38.0,塔楼,2008
南,四公里,33,华城国际,106105176220,2室1厅,69,南岸,其他,45.0,塔楼,2011
南,南坪,8,花园七村,106105182474,3室1厅,82,南岸,简装,81.0,板楼,1980
南,南坪,33,万达广场铭邸,106105213041,2室1厅,138,南岸,精装,85.0,塔楼,2009
南北,弹子石,32,蓝光帕提欧,106105223403,3室2厅,150,南岸,毛坯,107.0,塔楼,2017
南,南坪,30,阳光时代,106105241596,1室1厅,63,南岸,精装,46.0,板楼,2003
西北,南滨路,34,阳光100国际新城,106105243213,2室2厅,180,南岸,精装,98.0,塔楼,2007
南北,六公里,32,山千院西苑,106105270360,3室1厅,123,南岸,精装,92.0,塔楼,2012
西北,南滨路,44,和记黄埔珊瑚水岸二期,106105276763,4室2厅,310,南岸,毛坯,201.0,塔楼,2013
北,南滨路,33,皇冠国际,106105286827,4室2厅,350,南岸,其他,179.0,板楼,2016
西北,南坪,30,浪高会展国际广场,106105302179,2室1厅,77,南岸,其他,45.0,塔楼,2011
西西北北,南滨路,20,聚丰江山里,106105335062,2室2厅,135,南岸,其他,93.0,塔楼,2008
东,南坪,34,天龙城市花园二期,106101234601,4室2厅,170,南岸,精装,155.0,塔楼,2000
西南,南坪,9,金紫街,106102316188,3室2厅,80,南岸,简装,109.0,塔楼,2000
西南西,丹龙路,34,东原亲亲里,106105381670,2室2厅,115,南岸,简装,69.0,塔楼,2012
南,茶园新区,25,时代都汇B组团,106105415761,3室1厅,142,南岸,毛坯,111.0,塔楼,2014
东,七公里,34,学府大道69号美梦城真,106100314557,2室2厅,102,南岸,毛坯,82.0,板塔结合,2010
西北,南滨路,52,长嘉汇一期,106101425467,3室2厅,260,南岸,毛坯,113.0,板塔结合,2013
北,茶园新区,25,金科世界城高层区（南岸）,106101459951,2室1厅,100,南岸,精装,66.0,板塔结合,2012
东南,弹子石,33,阅江阁,106101557245,2室2厅,130,南岸,毛坯,83.0,板塔结合,2016
南,南坪,32,云满庭B区,106101643189,2室2厅,110,南岸,简装,91.0,塔楼,2006
南,南坪,29,长江电工厂集资房,106101668849,2室1厅,81,南岸,简装,70.0,塔楼,2002
西南,丹龙路,33,恒基翔龙江畔,106101705383,2室1厅,118,南岸,毛坯,85.0,塔楼,2014
南,弹子石,33,龙湖郦江,106101764575,2室2厅,126,南岸,毛坯,89.0,塔楼,2008
东南,南滨路,42,和记黄埔珊瑚水岸一期,106101951019,2室1厅,155,南岸,简装,94.0,板塔结合,2010
北,南滨路,32,长嘉汇一期,106102415549,3室2厅,390,南岸,毛坯,151.0,塔楼,2013
